disease,category,mol_id,max_phase,efo_term
Colorectal Neoplasms,colorectal_cancer,CHEMBL181932,3.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL137,3.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL113178,2.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL20883,3.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL20883,3.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL414804,3.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL414804,3.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL468,3.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL468,3.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL15770,3.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL79,3.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL930,3.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL1730601,3.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL1730601,3.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL622,3.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL1773,4.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL1773,4.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL888,2.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL1512580,3.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL3989857,3.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL2108501,1.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL2107361,2.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL2108658,2.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL535,2.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL535,2.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL24828,2.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL1201182,1.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL1289926,2.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL1289926,2.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL1789941,2.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL1201827,4.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL1201827,4.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL1789844,4.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL1201583,4.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL1201583,4.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL1201577,4.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL1201577,4.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL1201567,2.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL1201515,1.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL1201670,2.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL1743007,2.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL1743080,1.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL2109435,1.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL1679,3.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL1679,3.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL1679,3.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL7568,1.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL554,2.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL941,1.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL481,3.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL481,3.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL481,3.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL584,1.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL830,3.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL27,3.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL300138,2.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL1908841,4.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL1201479,3.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL1200496,3.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL1200496,3.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL2146883,3.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL502835,3.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL3039547,2.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL3039547,2.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL252164,1.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL65375,4.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL3137343,3.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL3187723,2.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL3301587,2.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL3544911,1.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL3545185,1.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL64130,3.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL3577124,1.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL4297181,1.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL105442,2.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL1278146,3.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL3545414,2.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL3707227,3.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL3833373,2.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL1229517,2.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL1742998,1.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL2103875,2.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL2108738,4.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL225071,3.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL3989514,3.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL3989514,3.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL3989514,3.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL428647,2.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL1042,3.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL810,2.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL2360464,2.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL1129,4.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL2107881,2.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL2108796,1.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL2108356,2.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL225072,2.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL82301,2.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL3039498,1.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL3137343,3.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL3137343,3.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL2408045,2.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL3545280,2.0,colorectal adenocarcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL2109621,1.0,colorectal carcinoma
Colorectal Neoplasms,colorectal_cancer,CHEMBL3833373,2.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL2109531,1.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL2068864,2.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL186141,2.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL415768,2.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL480853,2.0,colorectal neoplasm
Colorectal Neoplasms,colorectal_cancer,CHEMBL3526802,2.0,colorectal neoplasm
